timestamp,utc,driver_number,rpm,speed,gear,throttle,brake,drs
00:01:14.429,2025-05-04T19:07:41.2690455Z,10,0,0,0,0,0,0
00:01:15.468,2025-05-04T19:07:41.5889981Z,10,0,0,0,0,0,0
00:01:15.468,2025-05-04T19:07:41.7489744Z,10,0,0,0,0,0,0
00:01:15.468,2025-05-04T19:07:41.9489445Z,10,0,0,0,0,0,0
00:01:15.468,2025-05-04T19:07:42.3088908Z,10,0,0,0,0,0,0
00:01:16.348,2025-05-04T19:07:42.708832Z,10,0,0,0,0,0,0
00:01:16.348,2025-05-04T19:07:42.9887904Z,10,0,0,0,0,0,0
00:01:16.348,2025-05-04T19:07:43.1887603Z,10,0,0,0,0,0,0
00:01:17.468,2025-05-04T19:07:43.5887011Z,10,0,0,0,0,0,0
00:01:17.468,2025-05-04T19:07:43.9486475Z,10,0,0,0,0,0,0
00:01:17.468,2025-05-04T19:07:44.1086232Z,10,0,0,0,0,0,0
00:01:17.468,2025-05-04T19:07:44.3085936Z,10,0,0,0,0,0,0
00:01:18.508,2025-05-04T19:07:44.4685699Z,10,0,0,0,0,0,0
00:01:18.508,2025-05-04T19:07:44.6685403Z,10,0,0,0,0,0,0
00:01:18.508,2025-05-04T19:07:44.9484985Z,10,0,0,0,0,0,0
00:01:18.508,2025-05-04T19:07:45.1884623Z,10,0,0,0,0,0,0
00:01:18.508,2025-05-04T19:07:45.3484386Z,10,0,0,0,0,0,0
00:01:19.668,2025-05-04T19:07:45.5884031Z,10,0,0,0,0,0,0
00:01:19.668,2025-05-04T19:07:45.7883735Z,10,0,0,0,0,0,0
00:01:19.668,2025-05-04T19:07:46.0683313Z,10,0,0,0,0,0,0
00:01:19.668,2025-05-04T19:07:46.2283075Z,10,0,0,0,0,0,0
00:01:19.668,2025-05-04T19:07:46.5082664Z,10,0,0,0,0,0,0
00:01:20.548,2025-05-04T19:07:46.6682428Z,10,0,0,0,0,0,0
00:01:20.548,2025-05-04T19:07:46.8282193Z,10,0,0,0,0,0,0
