timestamp,utc,driver_number,rpm,speed,gear,throttle,brake,drs
00:01:14.429,2025-05-04T19:07:41.2690455Z,6,0,0,0,0,0,0
00:01:15.468,2025-05-04T19:07:41.5889981Z,6,0,0,0,0,0,0
00:01:15.468,2025-05-04T19:07:41.7489744Z,6,0,0,0,0,0,0
00:01:15.468,2025-05-04T19:07:41.9489445Z,6,0,0,0,0,0,0
00:01:15.468,2025-05-04T19:07:42.3088908Z,6,0,0,0,0,0,0
00:01:16.348,2025-05-04T19:07:42.708832Z,6,0,0,0,0,0,0
00:01:16.348,2025-05-04T19:07:42.9887904Z,6,0,0,0,0,0,0
00:01:16.348,2025-05-04T19:07:43.1887603Z,6,0,0,0,0,0,0
00:01:17.468,2025-05-04T19:07:43.5887011Z,6,0,0,0,0,0,0
00:01:17.468,2025-05-04T19:07:43.9486475Z,6,0,0,0,0,0,0
00:01:17.468,2025-05-04T19:07:44.1086232Z,6,0,0,0,0,0,0
00:01:17.468,2025-05-04T19:07:44.3085936Z,6,0,0,0,0,0,0
00:01:18.508,2025-05-04T19:07:44.4685699Z,6,0,0,0,0,0,0
00:01:18.508,2025-05-04T19:07:44.6685403Z,6,0,0,0,0,0,0
00:01:18.508,2025-05-04T19:07:44.9484985Z,6,0,0,0,0,0,0
00:01:18.508,2025-05-04T19:07:45.1884623Z,6,0,0,0,0,0,0
00:01:18.508,2025-05-04T19:07:45.3484386Z,6,0,0,0,0,0,0
00:01:19.668,2025-05-04T19:07:45.5884031Z,6,0,0,0,0,0,0
00:01:19.668,2025-05-04T19:07:45.7883735Z,6,0,0,0,0,0,0
00:01:19.668,2025-05-04T19:07:46.0683313Z,6,0,0,0,0,0,0
00:01:19.668,2025-05-04T19:07:46.2283075Z,6,0,0,0,0,0,0
00:01:19.668,2025-05-04T19:07:46.5082664Z,6,0,0,0,0,0,0
00:01:20.548,2025-05-04T19:07:46.6682428Z,6,0,0,0,0,0,0
00:01:20.548,2025-05-04T19:07:46.8282193Z,6,0,0,0,0,0,0
00:01:20.548,2025-05-04T19:07:47.0281893Z,6,0,0,0,0,0,0
00:01:20.548,2025-05-04T19:07:47.1881653Z,6,0,0,0,0,0,0
00:01:20.548,2025-05-04T19:07:47.3881357Z,6,0,0,0,0,0,0
00:01:21.309,2025-05-04T19:07:47.7080884Z,6,0,0,0,0,0,0
00:01:21.309,2025-05-04T19:07:47.9490523Z,6,0,0,0,0,0,0
00:01:21.309,2025-05-04T19:07:48.1490221Z,6,0,0,0,0,0,0
00:01:22.468,2025-05-04T19:07:48.4289807Z,6,0,0,0,0,0,0
00:01:22.468,2025-05-04T19:07:48.6689451Z,6,0,0,0,0,0,0
00:01:22.468,2025-05-04T19:07:48.8689155Z,6,0,0,0,0,0,0
00:01:22.468,2025-05-04T19:07:49.108879Z,6,0,0,0,0,0,0
00:01:22.468,2025-05-04T19:07:49.3088494Z,6,0,0,0,0,0,0
00:01:23.628,2025-05-04T19:07:49.5088198Z,6,0,0,0,0,0,0
00:01:23.628,2025-05-04T19:07:49.7087902Z,6,0,0,0,0,0,0
00:01:23.628,2025-05-04T19:07:50.0287422Z,6,0,0,0,0,0,0
00:01:23.628,2025-05-04T19:07:50.4686767Z,6,0,0,0,0,0,0
00:01:24.508,2025-05-04T19:07:50.6686471Z,6,0,0,0,0,0,0
00:01:24.508,2025-05-04T19:07:50.8286234Z,6,0,0,0,0,0,0
00:01:24.508,2025-05-04T19:07:51.0285932Z,6,0,0,0,0,0,0
00:01:24.508,2025-05-04T19:07:51.1885692Z,6,0,0,0,0,0,0
00:01:24.508,2025-05-04T19:07:51.3485457Z,6,0,0,0,0,0,0
00:01:25.668,2025-05-04T19:07:51.7084928Z,6,0,0,0,0,0,0
00:01:25.668,2025-05-04T19:07:51.9084634Z,6,0,0,0,0,0,0
00:01:25.668,2025-05-04T19:07:52.1484271Z,6,0,0,0,0,0,0
00:01:25.668,2025-05-04T19:07:52.5083738Z,6,0,0,0,0,0,0
00:01:26.548,2025-05-04T19:07:52.8283264Z,6,0,0,0,0,0,0
00:01:26.548,2025-05-04T19:07:53.1482781Z,6,0,0,0,0,0,0
00:01:26.548,2025-05-04T19:07:53.3882426Z,6,0,0,0,0,0,0
00:01:27.589,2025-05-04T19:07:53.628207Z,6,0,0,0,0,0,0
00:01:27.589,2025-05-04T19:07:53.9481593Z,6,0,0,0,0,0,0
00:01:27.589,2025-05-04T19:07:54.108135Z,6,0,0,0,0,0,0
00:01:27.589,2025-05-04T19:07:54.2681113Z,6,0,0,0,0,0,0
00:01:27.589,2025-05-04T19:07:54.4290875Z,6,0,0,0,0,0,0
00:01:28.308,2025-05-04T19:07:54.7490401Z,6,0,0,0,0,0,0
00:01:28.308,2025-05-04T19:07:54.9090163Z,6,0,0,0,0,0,0
00:01:28.308,2025-05-04T19:07:55.14898Z,6,0,0,0,0,0,0
00:01:29.428,2025-05-04T19:07:55.5089271Z,6,0,0,0,0,0,0
00:01:29.428,2025-05-04T19:07:55.82888Z,6,0,0,0,0,0,0
